movie_id,title,release_date,release_year,vote_average,vote_count,popularity,budget,revenue,return,name_actor,name_job,job_crew,relevance
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Fred Malatesta,Charlie Chaplin,Original Music Composer,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Fred Malatesta,Al Ernest Garcia,Casting,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Fred Malatesta,Carter DeHaven,Assistant Director,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Fred Malatesta,Roland Totheroh,Director of Photography,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Wilfred Lucas,Edward B. Powell,Music Editor,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Edward LeSaint,Charles D. Hall,Production Design,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Edward LeSaint,Charles D. Hall,Settings,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Edward LeSaint,Alfred Newman,Music Director,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Edward LeSaint,Charlie Chaplin,Screenplay,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Edward LeSaint,Charlie Chaplin,Director,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Edward LeSaint,Charlie Chaplin,Editor,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Edward LeSaint,Charlie Chaplin,Producer,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Edward LeSaint,Charlie Chaplin,Original Music Composer,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Edward LeSaint,Al Ernest Garcia,Casting,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Edward LeSaint,Carter DeHaven,Assistant Director,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Edward LeSaint,Roland Totheroh,Director of Photography,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Edward LeSaint,Willard Nico,Editor,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Edward LeSaint,J. Russell Spencer,Art Direction,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Edward LeSaint,J. Russell Spencer,Settings,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Edward LeSaint,Henry Bergman,Assistant Director,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Stanley Blystone,J. Russell Spencer,Settings,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Stanley Blystone,Henry Bergman,Assistant Director,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Stanley Blystone,Frank Maher,Sound Recordist,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Stanley Blystone,Ira H. Morgan,Director of Photography,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Stanley Blystone,Bud Thackery,Cinematography,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Stanley Blystone,Jack Wilson,Production Manager,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Stanley Blystone,Edward B. Powell,Music Editor,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Al Ernest Garcia,Charles D. Hall,Production Design,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Al Ernest Garcia,Charles D. Hall,Settings,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Al Ernest Garcia,Alfred Newman,Music Director,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Al Ernest Garcia,Charlie Chaplin,Screenplay,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Al Ernest Garcia,Charlie Chaplin,Director,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Al Ernest Garcia,Charlie Chaplin,Editor,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Al Ernest Garcia,Charlie Chaplin,Producer,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Hank Mann,Frank Maher,Sound Recordist,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Hank Mann,Ira H. Morgan,Director of Photography,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Hank Mann,Bud Thackery,Cinematography,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Hank Mann,Jack Wilson,Production Manager,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Hank Mann,Edward B. Powell,Music Editor,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Stanley Blystone,Charles D. Hall,Production Design,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Stanley Blystone,Charles D. Hall,Settings,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Stanley Blystone,Alfred Newman,Music Director,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Stanley Blystone,Charlie Chaplin,Screenplay,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Stanley Blystone,Charlie Chaplin,Director,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Stanley Blystone,Charlie Chaplin,Editor,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Stanley Blystone,Charlie Chaplin,Producer,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Stanley Blystone,Charlie Chaplin,Original Music Composer,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Stanley Blystone,Al Ernest Garcia,Casting,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Stanley Blystone,Carter DeHaven,Assistant Director,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Stanley Blystone,Roland Totheroh,Director of Photography,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Chester Conklin,Edward B. Powell,Music Editor,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Hank Mann,Charles D. Hall,Production Design,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Hank Mann,Charles D. Hall,Settings,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Hank Mann,Alfred Newman,Music Director,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Hank Mann,Charlie Chaplin,Screenplay,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Hank Mann,Charlie Chaplin,Director,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Hank Mann,Charlie Chaplin,Editor,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Hank Mann,Charlie Chaplin,Producer,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Hank Mann,Charlie Chaplin,Original Music Composer,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Hank Mann,Al Ernest Garcia,Casting,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Hank Mann,Carter DeHaven,Assistant Director,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Hank Mann,Roland Totheroh,Director of Photography,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Hank Mann,Willard Nico,Editor,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Hank Mann,J. Russell Spencer,Art Direction,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Hank Mann,J. Russell Spencer,Settings,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Hank Mann,Henry Bergman,Assistant Director,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Chester Conklin,Charlie Chaplin,Screenplay,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Chester Conklin,Charlie Chaplin,Director,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Chester Conklin,Charlie Chaplin,Editor,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Chester Conklin,Charlie Chaplin,Producer,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Chester Conklin,Charlie Chaplin,Original Music Composer,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Pat Harmon,Willard Nico,Editor,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Pat Harmon,J. Russell Spencer,Art Direction,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Pat Harmon,J. Russell Spencer,Settings,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Pat Harmon,Henry Bergman,Assistant Director,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Pat Harmon,Frank Maher,Sound Recordist,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Pat Harmon,Ira H. Morgan,Director of Photography,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Pat Harmon,Bud Thackery,Cinematography,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Pat Harmon,Jack Wilson,Production Manager,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Chester Conklin,Al Ernest Garcia,Casting,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Chester Conklin,Carter DeHaven,Assistant Director,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Chester Conklin,Roland Totheroh,Director of Photography,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Chester Conklin,Willard Nico,Editor,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Chester Conklin,J. Russell Spencer,Art Direction,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Chester Conklin,J. Russell Spencer,Settings,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Chester Conklin,Henry Bergman,Assistant Director,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,Chester Conklin,Frank Maher,Sound Recordist,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,John Rand,Henry Bergman,Assistant Director,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,John Rand,Frank Maher,Sound Recordist,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,John Rand,Ira H. Morgan,Director of Photography,1700006.43
3082,Modern Times,1936-02-05,1936,8.1,881.0,8.0,1.0,8500000.0,8500000.0,John Rand,Bud Thackery,Cinematography,1700006.43
